feature,display_name,group,mean_abs_shap,std_abs_shap
cnn_emb_362,cnn_emb_362,CNN Embedding,0.0,0.0
cnn_emb_363,cnn_emb_363,CNN Embedding,0.0,0.0
cnn_emb_364,cnn_emb_364,CNN Embedding,0.0,0.0
cnn_emb_365,cnn_emb_365,CNN Embedding,0.0,0.0
cnn_emb_366,cnn_emb_366,CNN Embedding,0.0,0.0
cnn_emb_367,cnn_emb_367,CNN Embedding,0.0,0.0
cnn_emb_368,cnn_emb_368,CNN Embedding,0.0,0.0
cnn_emb_369,cnn_emb_369,CNN Embedding,0.0,0.0
cnn_emb_370,cnn_emb_370,CNN Embedding,0.0,0.0
cnn_emb_371,cnn_emb_371,CNN Embedding,0.0,0.0
cnn_emb_372,cnn_emb_372,CNN Embedding,0.0,0.0
cnn_emb_373,cnn_emb_373,CNN Embedding,0.0,0.0
cnn_emb_374,cnn_emb_374,CNN Embedding,0.0,0.0
cnn_emb_375,cnn_emb_375,CNN Embedding,0.0,0.0
cnn_emb_376,cnn_emb_376,CNN Embedding,0.0,0.0
cnn_emb_377,cnn_emb_377,CNN Embedding,0.0,0.0
cnn_emb_378,cnn_emb_378,CNN Embedding,0.0,0.0
cnn_emb_379,cnn_emb_379,CNN Embedding,0.0,0.0
cnn_emb_380,cnn_emb_380,CNN Embedding,0.0,0.0
cnn_emb_381,cnn_emb_381,CNN Embedding,0.0,0.0
cnn_emb_382,cnn_emb_382,CNN Embedding,0.0,0.0
cnn_emb_383,cnn_emb_383,CNN Embedding,0.0,0.0
cnn_emb_384,cnn_emb_384,CNN Embedding,0.0,0.0
cnn_emb_386,cnn_emb_386,CNN Embedding,0.0,0.0
cnn_emb_387,cnn_emb_387,CNN Embedding,0.0,0.0
cnn_emb_388,cnn_emb_388,CNN Embedding,0.0,0.0
cnn_emb_389,cnn_emb_389,CNN Embedding,0.0,0.0
cnn_emb_390,cnn_emb_390,CNN Embedding,0.0,0.0
cnn_emb_391,cnn_emb_391,CNN Embedding,0.0,0.0
cnn_emb_392,cnn_emb_392,CNN Embedding,0.0,0.0
cnn_emb_393,cnn_emb_393,CNN Embedding,0.0,0.0
cnn_emb_394,cnn_emb_394,CNN Embedding,0.0,0.0
cnn_emb_395,cnn_emb_395,CNN Embedding,0.0,0.0
cnn_emb_396,cnn_emb_396,CNN Embedding,0.0,0.0
cnn_emb_397,cnn_emb_397,CNN Embedding,0.0,0.0
cnn_emb_398,cnn_emb_398,CNN Embedding,0.0,0.0
cnn_emb_399,cnn_emb_399,CNN Embedding,0.0,0.0
cnn_emb_400,cnn_emb_400,CNN Embedding,0.0,0.0
cnn_emb_401,cnn_emb_401,CNN Embedding,0.0,0.0
cnn_emb_403,cnn_emb_403,CNN Embedding,0.0,0.0
cnn_emb_404,cnn_emb_404,CNN Embedding,0.0,0.0
cnn_emb_405,cnn_emb_405,CNN Embedding,0.0,0.0
cnn_emb_406,cnn_emb_406,CNN Embedding,0.0,0.0
cnn_emb_407,cnn_emb_407,CNN Embedding,0.0,0.0
cnn_emb_408,cnn_emb_408,CNN Embedding,0.0,0.0
cnn_emb_409,cnn_emb_409,CNN Embedding,0.0,0.0
cnn_emb_410,cnn_emb_410,CNN Embedding,0.0,0.0
cnn_emb_411,cnn_emb_411,CNN Embedding,0.0,0.0
cnn_emb_412,cnn_emb_412,CNN Embedding,0.0,0.0
cnn_emb_414,cnn_emb_414,CNN Embedding,0.0,0.0
cnn_emb_415,cnn_emb_415,CNN Embedding,0.0,0.0
cnn_emb_416,cnn_emb_416,CNN Embedding,0.0,0.0
cnn_emb_417,cnn_emb_417,CNN Embedding,0.0,0.0
cnn_emb_418,cnn_emb_418,CNN Embedding,0.0,0.0
cnn_emb_419,cnn_emb_419,CNN Embedding,0.0,0.0
cnn_emb_420,cnn_emb_420,CNN Embedding,0.0,0.0
cnn_emb_421,cnn_emb_421,CNN Embedding,0.0,0.0
cnn_emb_422,cnn_emb_422,CNN Embedding,0.0,0.0
cnn_emb_423,cnn_emb_423,CNN Embedding,0.0,0.0
cnn_emb_424,cnn_emb_424,CNN Embedding,0.0,0.0
cnn_emb_425,cnn_emb_425,CNN Embedding,0.0,0.0
cnn_emb_426,cnn_emb_426,CNN Embedding,0.0,0.0
cnn_emb_427,cnn_emb_427,CNN Embedding,0.0,0.0
cnn_emb_428,cnn_emb_428,CNN Embedding,0.0,0.0
cnn_emb_429,cnn_emb_429,CNN Embedding,0.0,0.0
cnn_emb_430,cnn_emb_430,CNN Embedding,0.0,0.0
cnn_emb_431,cnn_emb_431,CNN Embedding,0.0,0.0
cnn_emb_432,cnn_emb_432,CNN Embedding,0.0,0.0
cnn_emb_433,cnn_emb_433,CNN Embedding,0.0,0.0
cnn_emb_434,cnn_emb_434,CNN Embedding,0.0,0.0
cnn_emb_435,cnn_emb_435,CNN Embedding,0.0,0.0
cnn_emb_436,cnn_emb_436,CNN Embedding,0.0,0.0
cnn_emb_437,cnn_emb_437,CNN Embedding,0.0,0.0
cnn_emb_438,cnn_emb_438,CNN Embedding,0.0,0.0
cnn_emb_439,cnn_emb_439,CNN Embedding,0.0,0.0
cnn_emb_440,cnn_emb_440,CNN Embedding,0.0,0.0
cnn_emb_441,cnn_emb_441,CNN Embedding,0.0,0.0
cnn_emb_442,cnn_emb_442,CNN Embedding,0.0,0.0
cnn_emb_443,cnn_emb_443,CNN Embedding,0.0,0.0
cnn_emb_444,cnn_emb_444,CNN Embedding,0.0,0.0
cnn_emb_445,cnn_emb_445,CNN Embedding,0.0,0.0
cnn_emb_446,cnn_emb_446,CNN Embedding,0.0,0.0
cnn_emb_448,cnn_emb_448,CNN Embedding,0.0,0.0
cnn_emb_449,cnn_emb_449,CNN Embedding,0.0,0.0
cnn_emb_451,cnn_emb_451,CNN Embedding,0.0,0.0
cnn_emb_452,cnn_emb_452,CNN Embedding,0.0,0.0
cnn_emb_453,cnn_emb_453,CNN Embedding,0.0,0.0
cnn_emb_454,cnn_emb_454,CNN Embedding,0.0,0.0
cnn_emb_455,cnn_emb_455,CNN Embedding,0.0,0.0
cnn_emb_456,cnn_emb_456,CNN Embedding,0.0,0.0
cnn_emb_458,cnn_emb_458,CNN Embedding,0.0,0.0
cnn_emb_459,cnn_emb_459,CNN Embedding,0.0,0.0
cnn_emb_460,cnn_emb_460,CNN Embedding,0.0,0.0
cnn_emb_461,cnn_emb_461,CNN Embedding,0.0,0.0
cnn_emb_462,cnn_emb_462,CNN Embedding,0.0,0.0
cnn_emb_463,cnn_emb_463,CNN Embedding,0.0,0.0
cnn_emb_464,cnn_emb_464,CNN Embedding,0.0,0.0
cnn_emb_465,cnn_emb_465,CNN Embedding,0.0,0.0
cnn_emb_466,cnn_emb_466,CNN Embedding,0.0,0.0
cnn_emb_467,cnn_emb_467,CNN Embedding,0.0,0.0
cnn_emb_468,cnn_emb_468,CNN Embedding,0.0,0.0
cnn_emb_469,cnn_emb_469,CNN Embedding,0.0,0.0
cnn_emb_470,cnn_emb_470,CNN Embedding,0.0,0.0
cnn_emb_471,cnn_emb_471,CNN Embedding,0.0,0.0
cnn_emb_472,cnn_emb_472,CNN Embedding,0.0,0.0
cnn_emb_473,cnn_emb_473,CNN Embedding,0.0,0.0
cnn_emb_474,cnn_emb_474,CNN Embedding,0.0,0.0
cnn_emb_475,cnn_emb_475,CNN Embedding,0.0,0.0
cnn_emb_476,cnn_emb_476,CNN Embedding,0.0,0.0
cnn_emb_477,cnn_emb_477,CNN Embedding,0.0,0.0
cnn_emb_478,cnn_emb_478,CNN Embedding,0.0,0.0
cnn_emb_479,cnn_emb_479,CNN Embedding,0.0,0.0
cnn_emb_480,cnn_emb_480,CNN Embedding,0.0,0.0
cnn_emb_481,cnn_emb_481,CNN Embedding,0.0,0.0
cnn_emb_482,cnn_emb_482,CNN Embedding,0.0,0.0
cnn_emb_483,cnn_emb_483,CNN Embedding,0.0,0.0
cnn_emb_484,cnn_emb_484,CNN Embedding,0.0,0.0
cnn_emb_485,cnn_emb_485,CNN Embedding,0.0,0.0
cnn_emb_486,cnn_emb_486,CNN Embedding,0.0,0.0
cnn_emb_487,cnn_emb_487,CNN Embedding,0.0,0.0
cnn_emb_488,cnn_emb_488,CNN Embedding,0.0,0.0
cnn_emb_489,cnn_emb_489,CNN Embedding,0.0,0.0
cnn_emb_490,cnn_emb_490,CNN Embedding,0.0,0.0
cnn_emb_491,cnn_emb_491,CNN Embedding,0.0,0.0
cnn_emb_492,cnn_emb_492,CNN Embedding,0.0,0.0
cnn_emb_493,cnn_emb_493,CNN Embedding,0.0,0.0
cnn_emb_494,cnn_emb_494,CNN Embedding,0.0,0.0
cnn_emb_495,cnn_emb_495,CNN Embedding,0.0,0.0
cnn_emb_496,cnn_emb_496,CNN Embedding,0.0,0.0
cnn_emb_497,cnn_emb_497,CNN Embedding,0.0,0.0
cnn_emb_498,cnn_emb_498,CNN Embedding,0.0,0.0
cnn_emb_499,cnn_emb_499,CNN Embedding,0.0,0.0
cnn_emb_500,cnn_emb_500,CNN Embedding,0.0,0.0
cnn_emb_501,cnn_emb_501,CNN Embedding,0.0,0.0
cnn_emb_502,cnn_emb_502,CNN Embedding,0.0,0.0
cnn_emb_503,cnn_emb_503,CNN Embedding,0.0,0.0
cnn_emb_504,cnn_emb_504,CNN Embedding,0.0,0.0
cnn_emb_505,cnn_emb_505,CNN Embedding,0.0,0.0
cnn_emb_506,cnn_emb_506,CNN Embedding,0.0,0.0
cnn_emb_507,cnn_emb_507,CNN Embedding,0.0,0.0
cnn_emb_508,cnn_emb_508,CNN Embedding,0.0,0.0
cnn_emb_509,cnn_emb_509,CNN Embedding,0.0,0.0
cnn_emb_510,cnn_emb_510,CNN Embedding,0.0,0.0
cnn_emb_511,cnn_emb_511,CNN Embedding,0.0,0.0
cnn_emb_512,cnn_emb_512,CNN Embedding,0.0,0.0
cnn_emb_513,cnn_emb_513,CNN Embedding,0.0,0.0
cnn_emb_514,cnn_emb_514,CNN Embedding,0.0,0.0
cnn_emb_515,cnn_emb_515,CNN Embedding,0.0,0.0
cnn_emb_516,cnn_emb_516,CNN Embedding,0.0,0.0
cnn_emb_517,cnn_emb_517,CNN Embedding,0.0,0.0
cnn_emb_518,cnn_emb_518,CNN Embedding,0.0,0.0
cnn_emb_519,cnn_emb_519,CNN Embedding,0.0,0.0
cnn_emb_520,cnn_emb_520,CNN Embedding,0.0,0.0
cnn_emb_521,cnn_emb_521,CNN Embedding,0.0,0.0
cnn_emb_522,cnn_emb_522,CNN Embedding,0.0,0.0
cnn_emb_523,cnn_emb_523,CNN Embedding,0.0,0.0
cnn_emb_524,cnn_emb_524,CNN Embedding,0.0,0.0
cnn_emb_525,cnn_emb_525,CNN Embedding,0.0,0.0
cnn_emb_526,cnn_emb_526,CNN Embedding,0.0,0.0
cnn_emb_527,cnn_emb_527,CNN Embedding,0.0,0.0
cnn_emb_528,cnn_emb_528,CNN Embedding,0.0,0.0
cnn_emb_529,cnn_emb_529,CNN Embedding,0.0,0.0
cnn_emb_530,cnn_emb_530,CNN Embedding,0.0,0.0
cnn_emb_531,cnn_emb_531,CNN Embedding,0.0,0.0
cnn_emb_532,cnn_emb_532,CNN Embedding,0.0,0.0
cnn_emb_533,cnn_emb_533,CNN Embedding,0.0,0.0
cnn_emb_534,cnn_emb_534,CNN Embedding,0.0,0.0
cnn_emb_535,cnn_emb_535,CNN Embedding,0.0,0.0
cnn_emb_536,cnn_emb_536,CNN Embedding,0.0,0.0
cnn_emb_537,cnn_emb_537,CNN Embedding,0.0,0.0
cnn_emb_538,cnn_emb_538,CNN Embedding,0.0,0.0
cnn_emb_540,cnn_emb_540,CNN Embedding,0.0,0.0
cnn_emb_541,cnn_emb_541,CNN Embedding,0.0,0.0
cnn_emb_542,cnn_emb_542,CNN Embedding,0.0,0.0
cnn_emb_543,cnn_emb_543,CNN Embedding,0.0,0.0
cnn_emb_544,cnn_emb_544,CNN Embedding,0.0,0.0
cnn_emb_545,cnn_emb_545,CNN Embedding,0.0,0.0
cnn_emb_546,cnn_emb_546,CNN Embedding,0.0,0.0
cnn_emb_547,cnn_emb_547,CNN Embedding,0.0,0.0
cnn_emb_548,cnn_emb_548,CNN Embedding,0.0,0.0
cnn_emb_549,cnn_emb_549,CNN Embedding,0.0,0.0
cnn_emb_550,cnn_emb_550,CNN Embedding,0.0,0.0
cnn_emb_551,cnn_emb_551,CNN Embedding,0.0,0.0
cnn_emb_552,cnn_emb_552,CNN Embedding,0.0,0.0
cnn_emb_553,cnn_emb_553,CNN Embedding,0.0,0.0
cnn_emb_554,cnn_emb_554,CNN Embedding,0.0,0.0
cnn_emb_555,cnn_emb_555,CNN Embedding,0.0,0.0
cnn_emb_556,cnn_emb_556,CNN Embedding,0.0,0.0
cnn_emb_557,cnn_emb_557,CNN Embedding,0.0,0.0
cnn_emb_558,cnn_emb_558,CNN Embedding,0.0,0.0
cnn_emb_559,cnn_emb_559,CNN Embedding,0.0,0.0
cnn_emb_560,cnn_emb_560,CNN Embedding,0.0,0.0
cnn_emb_561,cnn_emb_561,CNN Embedding,0.0,0.0
cnn_emb_562,cnn_emb_562,CNN Embedding,0.0,0.0
cnn_emb_563,cnn_emb_563,CNN Embedding,0.0,0.0
cnn_emb_564,cnn_emb_564,CNN Embedding,0.0,0.0
cnn_emb_565,cnn_emb_565,CNN Embedding,0.0,0.0
cnn_emb_566,cnn_emb_566,CNN Embedding,0.0,0.0
cnn_emb_567,cnn_emb_567,CNN Embedding,0.0,0.0
cnn_emb_568,cnn_emb_568,CNN Embedding,0.0,0.0
cnn_emb_569,cnn_emb_569,CNN Embedding,0.0,0.0
cnn_emb_570,cnn_emb_570,CNN Embedding,0.0,0.0
cnn_emb_571,cnn_emb_571,CNN Embedding,0.0,0.0
cnn_emb_572,cnn_emb_572,CNN Embedding,0.0,0.0
cnn_emb_573,cnn_emb_573,CNN Embedding,0.0,0.0
cnn_emb_574,cnn_emb_574,CNN Embedding,0.0,0.0
cnn_emb_575,cnn_emb_575,CNN Embedding,0.0,0.0
cnn_emb_576,cnn_emb_576,CNN Embedding,0.0,0.0
cnn_emb_577,cnn_emb_577,CNN Embedding,0.0,0.0
cnn_emb_578,cnn_emb_578,CNN Embedding,0.0,0.0
cnn_emb_579,cnn_emb_579,CNN Embedding,0.0,0.0
cnn_emb_581,cnn_emb_581,CNN Embedding,0.0,0.0
cnn_emb_582,cnn_emb_582,CNN Embedding,0.0,0.0
cnn_emb_583,cnn_emb_583,CNN Embedding,0.0,0.0
cnn_emb_584,cnn_emb_584,CNN Embedding,0.0,0.0
cnn_emb_585,cnn_emb_585,CNN Embedding,0.0,0.0
cnn_emb_586,cnn_emb_586,CNN Embedding,0.0,0.0
cnn_emb_587,cnn_emb_587,CNN Embedding,0.0,0.0
cnn_emb_588,cnn_emb_588,CNN Embedding,0.0,0.0
cnn_emb_589,cnn_emb_589,CNN Embedding,0.0,0.0
cnn_emb_590,cnn_emb_590,CNN Embedding,0.0,0.0
cnn_emb_591,cnn_emb_591,CNN Embedding,0.0,0.0
cnn_emb_592,cnn_emb_592,CNN Embedding,0.0,0.0
cnn_emb_593,cnn_emb_593,CNN Embedding,0.0,0.0
cnn_emb_594,cnn_emb_594,CNN Embedding,0.0,0.0
cnn_emb_595,cnn_emb_595,CNN Embedding,0.0,0.0
cnn_emb_596,cnn_emb_596,CNN Embedding,0.0,0.0
cnn_emb_597,cnn_emb_597,CNN Embedding,0.0,0.0
cnn_emb_598,cnn_emb_598,CNN Embedding,0.0,0.0
cnn_emb_599,cnn_emb_599,CNN Embedding,0.0,0.0
cnn_emb_600,cnn_emb_600,CNN Embedding,0.0,0.0
cnn_emb_601,cnn_emb_601,CNN Embedding,0.0,0.0
cnn_emb_602,cnn_emb_602,CNN Embedding,0.0,0.0
cnn_emb_603,cnn_emb_603,CNN Embedding,0.0,0.0
cnn_emb_604,cnn_emb_604,CNN Embedding,0.0,0.0
cnn_emb_605,cnn_emb_605,CNN Embedding,0.0,0.0
cnn_emb_606,cnn_emb_606,CNN Embedding,0.0,0.0
cnn_emb_607,cnn_emb_607,CNN Embedding,0.0,0.0
cnn_emb_608,cnn_emb_608,CNN Embedding,0.0,0.0
cnn_emb_609,cnn_emb_609,CNN Embedding,0.0,0.0
cnn_emb_610,cnn_emb_610,CNN Embedding,0.0,0.0
cnn_emb_611,cnn_emb_611,CNN Embedding,0.0,0.0
cnn_emb_612,cnn_emb_612,CNN Embedding,0.0,0.0
cnn_emb_613,cnn_emb_613,CNN Embedding,0.0,0.0
cnn_emb_614,cnn_emb_614,CNN Embedding,0.0,0.0
cnn_emb_615,cnn_emb_615,CNN Embedding,0.0,0.0
cnn_emb_616,cnn_emb_616,CNN Embedding,0.0,0.0
cnn_emb_617,cnn_emb_617,CNN Embedding,0.0,0.0
cnn_emb_618,cnn_emb_618,CNN Embedding,0.0,0.0
cnn_emb_619,cnn_emb_619,CNN Embedding,0.0,0.0
cnn_emb_620,cnn_emb_620,CNN Embedding,0.0,0.0
cnn_emb_621,cnn_emb_621,CNN Embedding,0.0,0.0
cnn_emb_622,cnn_emb_622,CNN Embedding,0.0,0.0
cnn_emb_623,cnn_emb_623,CNN Embedding,0.0,0.0
cnn_emb_624,cnn_emb_624,CNN Embedding,0.0,0.0
cnn_emb_625,cnn_emb_625,CNN Embedding,0.0,0.0
cnn_emb_626,cnn_emb_626,CNN Embedding,0.0,0.0
cnn_emb_627,cnn_emb_627,CNN Embedding,0.0,0.0
cnn_emb_628,cnn_emb_628,CNN Embedding,0.0,0.0
cnn_emb_629,cnn_emb_629,CNN Embedding,0.0,0.0
cnn_emb_630,cnn_emb_630,CNN Embedding,0.0,0.0
cnn_emb_631,cnn_emb_631,CNN Embedding,0.0,0.0
cnn_emb_632,cnn_emb_632,CNN Embedding,0.0,0.0
cnn_emb_633,cnn_emb_633,CNN Embedding,0.0,0.0
cnn_emb_634,cnn_emb_634,CNN Embedding,0.0,0.0
cnn_emb_635,cnn_emb_635,CNN Embedding,0.0,0.0
cnn_emb_636,cnn_emb_636,CNN Embedding,0.0,0.0
cnn_emb_637,cnn_emb_637,CNN Embedding,0.0,0.0
cnn_emb_638,cnn_emb_638,CNN Embedding,0.0,0.0
cnn_emb_639,cnn_emb_639,CNN Embedding,0.0,0.0
cnn_emb_640,cnn_emb_640,CNN Embedding,0.0,0.0
cnn_emb_641,cnn_emb_641,CNN Embedding,0.0,0.0
cnn_emb_642,cnn_emb_642,CNN Embedding,0.0,0.0
cnn_emb_643,cnn_emb_643,CNN Embedding,0.0,0.0
cnn_emb_644,cnn_emb_644,CNN Embedding,0.0,0.0
cnn_emb_646,cnn_emb_646,CNN Embedding,0.0,0.0
cnn_emb_647,cnn_emb_647,CNN Embedding,0.0,0.0
cnn_emb_648,cnn_emb_648,CNN Embedding,0.0,0.0
cnn_emb_649,cnn_emb_649,CNN Embedding,0.0,0.0
cnn_emb_650,cnn_emb_650,CNN Embedding,0.0,0.0
cnn_emb_651,cnn_emb_651,CNN Embedding,0.0,0.0
cnn_emb_652,cnn_emb_652,CNN Embedding,0.0,0.0
cnn_emb_653,cnn_emb_653,CNN Embedding,0.0,0.0
cnn_emb_654,cnn_emb_654,CNN Embedding,0.0,0.0
cnn_emb_655,cnn_emb_655,CNN Embedding,0.0,0.0
cnn_emb_656,cnn_emb_656,CNN Embedding,0.0,0.0
cnn_emb_657,cnn_emb_657,CNN Embedding,0.0,0.0
cnn_emb_658,cnn_emb_658,CNN Embedding,0.0,0.0
cnn_emb_659,cnn_emb_659,CNN Embedding,0.0,0.0
cnn_emb_660,cnn_emb_660,CNN Embedding,0.0,0.0
cnn_emb_661,cnn_emb_661,CNN Embedding,0.0,0.0
cnn_emb_662,cnn_emb_662,CNN Embedding,0.0,0.0
cnn_emb_663,cnn_emb_663,CNN Embedding,0.0,0.0
cnn_emb_664,cnn_emb_664,CNN Embedding,0.0,0.0
cnn_emb_665,cnn_emb_665,CNN Embedding,0.0,0.0
cnn_emb_666,cnn_emb_666,CNN Embedding,0.0,0.0
cnn_emb_667,cnn_emb_667,CNN Embedding,0.0,0.0
cnn_emb_668,cnn_emb_668,CNN Embedding,0.0,0.0
cnn_emb_669,cnn_emb_669,CNN Embedding,0.0,0.0
cnn_emb_670,cnn_emb_670,CNN Embedding,0.0,0.0
cnn_emb_671,cnn_emb_671,CNN Embedding,0.0,0.0
cnn_emb_672,cnn_emb_672,CNN Embedding,0.0,0.0
cnn_emb_673,cnn_emb_673,CNN Embedding,0.0,0.0
cnn_emb_674,cnn_emb_674,CNN Embedding,0.0,0.0
cnn_emb_675,cnn_emb_675,CNN Embedding,0.0,0.0
cnn_emb_677,cnn_emb_677,CNN Embedding,0.0,0.0
cnn_emb_678,cnn_emb_678,CNN Embedding,0.0,0.0
cnn_emb_679,cnn_emb_679,CNN Embedding,0.0,0.0
cnn_emb_680,cnn_emb_680,CNN Embedding,0.0,0.0
cnn_emb_681,cnn_emb_681,CNN Embedding,0.0,0.0
cnn_emb_682,cnn_emb_682,CNN Embedding,0.0,0.0
cnn_emb_683,cnn_emb_683,CNN Embedding,0.0,0.0
cnn_emb_684,cnn_emb_684,CNN Embedding,0.0,0.0
cnn_emb_685,cnn_emb_685,CNN Embedding,0.0,0.0
cnn_emb_686,cnn_emb_686,CNN Embedding,0.0,0.0
cnn_emb_687,cnn_emb_687,CNN Embedding,0.0,0.0
cnn_emb_688,cnn_emb_688,CNN Embedding,0.0,0.0
cnn_emb_689,cnn_emb_689,CNN Embedding,0.0,0.0
cnn_emb_690,cnn_emb_690,CNN Embedding,0.0,0.0
cnn_emb_691,cnn_emb_691,CNN Embedding,0.0,0.0
cnn_emb_692,cnn_emb_692,CNN Embedding,0.0,0.0
cnn_emb_693,cnn_emb_693,CNN Embedding,0.0,0.0
cnn_emb_694,cnn_emb_694,CNN Embedding,0.0,0.0
cnn_emb_695,cnn_emb_695,CNN Embedding,0.0,0.0
cnn_emb_696,cnn_emb_696,CNN Embedding,0.0,0.0
cnn_emb_697,cnn_emb_697,CNN Embedding,0.0,0.0
cnn_emb_698,cnn_emb_698,CNN Embedding,0.0,0.0
cnn_emb_699,cnn_emb_699,CNN Embedding,0.0,0.0
cnn_emb_700,cnn_emb_700,CNN Embedding,0.0,0.0
cnn_emb_701,cnn_emb_701,CNN Embedding,0.0,0.0
cnn_emb_702,cnn_emb_702,CNN Embedding,0.0,0.0
cnn_emb_703,cnn_emb_703,CNN Embedding,0.0,0.0
cnn_emb_704,cnn_emb_704,CNN Embedding,0.0,0.0
cnn_emb_705,cnn_emb_705,CNN Embedding,0.0,0.0
cnn_emb_706,cnn_emb_706,CNN Embedding,0.0,0.0
cnn_emb_707,cnn_emb_707,CNN Embedding,0.0,0.0
cnn_emb_708,cnn_emb_708,CNN Embedding,0.0,0.0
cnn_emb_709,cnn_emb_709,CNN Embedding,0.0,0.0
cnn_emb_710,cnn_emb_710,CNN Embedding,0.0,0.0
cnn_emb_711,cnn_emb_711,CNN Embedding,0.0,0.0
cnn_emb_712,cnn_emb_712,CNN Embedding,0.0,0.0
cnn_emb_713,cnn_emb_713,CNN Embedding,0.0,0.0
cnn_emb_714,cnn_emb_714,CNN Embedding,0.0,0.0
cnn_emb_715,cnn_emb_715,CNN Embedding,0.0,0.0
cnn_emb_716,cnn_emb_716,CNN Embedding,0.0,0.0
cnn_emb_717,cnn_emb_717,CNN Embedding,0.0,0.0
cnn_emb_718,cnn_emb_718,CNN Embedding,0.0,0.0
cnn_emb_719,cnn_emb_719,CNN Embedding,0.0,0.0
cnn_emb_720,cnn_emb_720,CNN Embedding,0.0,0.0
cnn_emb_721,cnn_emb_721,CNN Embedding,0.0,0.0
cnn_emb_722,cnn_emb_722,CNN Embedding,0.0,0.0
cnn_emb_723,cnn_emb_723,CNN Embedding,0.0,0.0
cnn_emb_724,cnn_emb_724,CNN Embedding,0.0,0.0
cnn_emb_725,cnn_emb_725,CNN Embedding,0.0,0.0
cnn_emb_726,cnn_emb_726,CNN Embedding,0.0,0.0
cnn_emb_727,cnn_emb_727,CNN Embedding,0.0,0.0
cnn_emb_728,cnn_emb_728,CNN Embedding,0.0,0.0
cnn_emb_729,cnn_emb_729,CNN Embedding,0.0,0.0
cnn_emb_730,cnn_emb_730,CNN Embedding,0.0,0.0
cnn_emb_731,cnn_emb_731,CNN Embedding,0.0,0.0
cnn_emb_732,cnn_emb_732,CNN Embedding,0.0,0.0
cnn_emb_733,cnn_emb_733,CNN Embedding,0.0,0.0
cnn_emb_734,cnn_emb_734,CNN Embedding,0.0,0.0
cnn_emb_735,cnn_emb_735,CNN Embedding,0.0,0.0
cnn_emb_737,cnn_emb_737,CNN Embedding,0.0,0.0
cnn_emb_738,cnn_emb_738,CNN Embedding,0.0,0.0
cnn_emb_739,cnn_emb_739,CNN Embedding,0.0,0.0
cnn_emb_740,cnn_emb_740,CNN Embedding,0.0,0.0
cnn_emb_741,cnn_emb_741,CNN Embedding,0.0,0.0
cnn_emb_742,cnn_emb_742,CNN Embedding,0.0,0.0
cnn_emb_743,cnn_emb_743,CNN Embedding,0.0,0.0
cnn_emb_744,cnn_emb_744,CNN Embedding,0.0,0.0
cnn_emb_745,cnn_emb_745,CNN Embedding,0.0,0.0
cnn_emb_746,cnn_emb_746,CNN Embedding,0.0,0.0
cnn_emb_747,cnn_emb_747,CNN Embedding,0.0,0.0
cnn_emb_748,cnn_emb_748,CNN Embedding,0.0,0.0
cnn_emb_749,cnn_emb_749,CNN Embedding,0.0,0.0
cnn_emb_750,cnn_emb_750,CNN Embedding,0.0,0.0
cnn_emb_751,cnn_emb_751,CNN Embedding,0.0,0.0
cnn_emb_752,cnn_emb_752,CNN Embedding,0.0,0.0
cnn_emb_753,cnn_emb_753,CNN Embedding,0.0,0.0
cnn_emb_754,cnn_emb_754,CNN Embedding,0.0,0.0
cnn_emb_755,cnn_emb_755,CNN Embedding,0.0,0.0
cnn_emb_756,cnn_emb_756,CNN Embedding,0.0,0.0
cnn_emb_757,cnn_emb_757,CNN Embedding,0.0,0.0
cnn_emb_758,cnn_emb_758,CNN Embedding,0.0,0.0
cnn_emb_759,cnn_emb_759,CNN Embedding,0.0,0.0
cnn_emb_760,cnn_emb_760,CNN Embedding,0.0,0.0
cnn_emb_761,cnn_emb_761,CNN Embedding,0.0,0.0
cnn_emb_762,cnn_emb_762,CNN Embedding,0.0,0.0
cnn_emb_763,cnn_emb_763,CNN Embedding,0.0,0.0
cnn_emb_765,cnn_emb_765,CNN Embedding,0.0,0.0
cnn_emb_766,cnn_emb_766,CNN Embedding,0.0,0.0
cnn_emb_767,cnn_emb_767,CNN Embedding,0.0,0.0
cnn_emb_768,cnn_emb_768,CNN Embedding,0.0,0.0
cnn_emb_769,cnn_emb_769,CNN Embedding,0.0,0.0
cnn_emb_770,cnn_emb_770,CNN Embedding,0.0,0.0
cnn_emb_771,cnn_emb_771,CNN Embedding,0.0,0.0
cnn_emb_772,cnn_emb_772,CNN Embedding,0.0,0.0
cnn_emb_773,cnn_emb_773,CNN Embedding,0.0,0.0
cnn_emb_774,cnn_emb_774,CNN Embedding,0.0,0.0
cnn_emb_775,cnn_emb_775,CNN Embedding,0.0,0.0
cnn_emb_776,cnn_emb_776,CNN Embedding,0.0,0.0
cnn_emb_777,cnn_emb_777,CNN Embedding,0.0,0.0
cnn_emb_778,cnn_emb_778,CNN Embedding,0.0,0.0
cnn_emb_779,cnn_emb_779,CNN Embedding,0.0,0.0
cnn_emb_780,cnn_emb_780,CNN Embedding,0.0,0.0
cnn_emb_781,cnn_emb_781,CNN Embedding,0.0,0.0
cnn_emb_782,cnn_emb_782,CNN Embedding,0.0,0.0
cnn_emb_783,cnn_emb_783,CNN Embedding,0.0,0.0
cnn_emb_784,cnn_emb_784,CNN Embedding,0.0,0.0
